Datetime,Open,High,Low,Close,Volume,RSI_14,RSI_21,RSI_7,RSI_Momentum,Price_Momentum,Stoch_K,Stoch_D,Williams_R,MACD,MACD_Signal,MACD_Histogram,MACD_Std,MACD_Signal_Std,EMA_9,EMA_21,EMA_50,EMA_200,EMA_Cross_Short,EMA_Cross_Long,BB_Upper,BB_Lower,BB_Mid,BB_Width,BB_Position,KC_Upper,KC_Lower,KC_Mid,ATR,ATR_Percent,Volatility_Breakout,VWAP,VWAP_Distance,OBV,OBV_EMA,Volume_ROC,Higher_High,Lower_Low,Support_Level,Resistance_Level,Support_Distance,Resistance_Distance,ADX,Trending_Market,Choppiness,Crypto_Fear_Greed,Is_Weekend,Hour,Is_US_Hours,Is_Asian_Hours,Momentum_Confluence,Volatility_Regime,Close_Lag_1,RSI_Lag_1,MACD_Lag_1,Close_Lag_2,RSI_Lag_2,MACD_Lag_2,Close_Lag_3,RSI_Lag_3,MACD_Lag_3,Close_Lag_5,RSI_Lag_5,MACD_Lag_5,Close_SMA_5,Close_SMA_20,Close_Std_20,Close_Skew_20,Close_Kurt_20,Return_3d,Volatility_3d,Return_5d,Volatility_5d,Return_10d,Volatility_10d,Return_20d,Volatility_20d,Call_LTP,Call_IV,Call_OI,Call_Volume
2025-09-03 12:45:00,111255.98,111338.69,111169.26,111169.27,56.83583,37.65854508657236,42.61092327193421,28.458678311956945,-2.8230277585859582,-0.0007793738368040426,0.001450726089758316,21.538173889974676,-99.99854927391024,-38.41449712940084,7.994394069606098,-46.408891199006945,2.329455176644842,46.44956028791665,111439.88976258958,111468.12781357016,111370.65892777158,111103.12887554159,0,1,111749.41885043788,111282.0061495621,111515.7125,0.004204513539360101,-0.24119188321342158,111650.5945,111396.0885,111523.34149999998,140.84881833876736,0.12669761917008843,1,111173.72376845591,-0.004006134097999267,1386.888850000001,1401.9443821631603,1.98153140463829,0,1,111169.27,111687.85,0.0,0.46647783150865496,21.000879527784775,0,39.376568450002864,0.07898513913130693,0,12,1,0,-1,2,111255.98,40.48157284515832,6.112097639517742,111687.85,61.96452060649923,52.80750745155092,111585.52,56.936316171467,37.13494397282193,111558.69,55.94171062310498,39.29408163877088,111442.51200000002,111515.7125,119.88882814705167,-1.7168618350374014,3.551076436078265,-0.0037303227157071683,0.0024253758330369125,-0.00349071865221795,0.0019065346766331311,-0.00240941648419557,0.0014845097076768019,-0.003833791036344958,0.0010696133606233093,0.022,6302.471,0,128.1
2025-09-03 12:50:00,111169.27,111181.99,111058.61,111058.62,28.38317,34.36515625126181,39.83449005358828,24.48965856246501,-3.2933888353105516,-0.0009953290149338212,0.0012500625024702773,0.3045634050646778,-99.99874993749754,-83.65169550884457,-22.55430245654412,-61.09739305230045,-29.820612618816085,31.195525706570102,111363.63581007168,111430.89983051832,111358.42210707467,111102.68600115809,0,1,111786.05018332414,111186.91981667589,111486.48500000002,0.005394721874342184,-0.21414340487137287,111626.33766666664,111366.67866666666,111496.50816666668,139.6010456002843,0.12570032438750303,1,111173.44602112465,-0.10328547439541792,1358.505680000001,1397.807362909526,0.20455089444253938,0,1,111058.62,111687.85,0.0,0.5665746612014543,21.320394779549556,0,34.34603681680724,0.08250321150339467,0,12,1,0,-1,2,111169.27,37.65854508657236,-38.41449712940084,111255.98,40.48157284515832,6.112097639517742,111687.85,61.96452060649923,52.80750745155092,111513.94,52.891209048659476,32.91260579654772,111351.448,111486.48500000002,153.67369656448724,-1.7454877872497043,2.7674514297439226,-0.00563382677703983,0.0017235474092559462,-0.004083076967776433,0.0019019436748353939,-0.004774917363748132,0.0013831511715265933,-0.005235877841877845,0.0010740798952726146,0.022,6302.471,0,128.1
2025-09-03 12:55:00,111058.62,111184.03,111031.61,111112.0,31.30184,37.21767621455491,41.75681950745748,29.985456252985614,2.852519963293105,0.0004806470672875651,9.721147334816532,3.2412827078029203,-90.27885266518346,-106.93816516079823,-50.68225669129549,-56.25590846950274,-50.41134251419862,14.874152062416357,111313.30864805734,111401.90893683484,111348.75849503253,111102.77867776348,0,1,111798.24752849736,111126.12247150266,111462.18500000001,0.006049077120335342,-0.02101167238996907,111604.94166666665,111337.82266666666,111471.38216666668,140.51668520026388,0.12646400496819776,1,111173.18118077576,-0.05503231995878313,1389.807520000001,1397.045473108619,0.6401003493784752,0,0,111058.62,111687.85,0.04804161566707885,0.5182608539131739,21.749108052060745,0,34.260858919504265,0.07939704107117528,0,12,1,0,-1,2,111058.62,34.36515625126181,-83.65169550884457,111169.27,37.65854508657236,-38.41449712940084,111255.98,40.48157284515832,6.112097639517742,111585.52,56.936316171467,37.13494397282193,111256.74399999999,111462.18500000001,172.39643959263978,-1.378431712094357,0.914165350941029,-0.0012941326839239764,0.0007971610787662343,-0.004243561350971037,0.0018721671146001268,-0.00394434882386685,0.0014162284631621229,-0.004354916754780502,0.0010860632563482779,0.022,6302.471,0,128.1
2025-09-03 13:00:00,111112.0,111266.52,111065.56,111257.99,37.60864,44.34210771589761,46.6516230695176,43.180554373876106,7.124431501342698,0.0013138994888042266,27.374963722550415,12.365787039956473,-72.62503627744958,-102.07257470942568,-67.8123626973389,-34.26021201208678,-54.32326659160026,1.0346683316130338,111302.24491844588,111388.82539712258,111345.19894620773,111104.32306902952,0,1,111797.30912714041,111103.1548728596,111450.232,0.006239140706036632,0.22305579226166083,111593.07333333333,111316.45833333333,111454.76583333334,144.8340648288169,0.1301785739871958,0,111173.29706664992,0.0761810035186002,1427.416160000001,1399.9379194792268,1.5526006789986875,1,0,111058.62,111687.85,0.17919611885852862,0.3863632625396168,21.461087046365638,0,37.01357648929632,0.07245465048677396,0,13,1,0,-2,2,111112.0,37.21767621455491,-106.93816516079823,111058.62,34.36515625126181,-83.65169550884457,111169.27,37.65854508657236,-38.41449712940084,111687.85,61.96452060649923,52.80750745155092,111170.772,111450.232,178.04680947498179,-1.1158365151532283,0.09276880583195773,0.000798062270265909,0.0011694265885274155,-0.0038487624213376925,0.0019715178573072967,-0.0018699800469073047,0.0015054335989238231,-0.002144092601553127,0.001124809998577087,0.022,6302.471,0,128.1
2025-09-03 13:05:00,111257.99,111311.99,111182.4,111264.95,44.75792,44.66450209796141,46.87511590758227,43.769975307343955,0.32239438206379845,6.255730487314537e-05,28.216600561090583,21.770903872819176,-71.78339943890941,-95.65624661836773,-77.09365733768185,-18.562589280685884,-56.21388213268074,-10.415041761245721,111294.78593475671,111377.56399738416,111342.05192870939,111105.92134694963,0,1,111793.77307399096,111083.10792600903,111438.4405,0.006387143012978719,0.2558758854396332,111582.99916666668,111303.76116666668,111443.38016666667,143.7452030553308,0.12919181022894521,0,111173.76258092228,0.08202242773904658,1472.174080000001,1406.8175538145388,1.1570383393310073,1,0,111058.62,111687.85,0.1854402487036589,0.38008375503697145,20.833217739502057,0,38.15805123670172,0.07148893143884366,0,13,1,0,-2,2,111257.99,44.34210771589761,-102.07257470942568,111112.0,37.21767621455491,-106.93816516079823,111058.62,34.36515625126181,-83.65169550884457,111255.98,40.48157284515832,6.112097639517742,111172.56599999999,111438.4405,182.28176435271345,-0.8865743448673935,-0.4743583735003438,0.0018578476844031133,0.0006370460355793906,8.0624879669422e-05,0.0009431347102302775,-0.002708682618494773,0.0014606158197065658,-0.0021150524686912586,0.001125019682409605,0.022,6302.471,0,128.1
2025-09-03 13:10:00,111264.94,111350.0,111264.94,111346.12,22.43527,48.417143675052664,49.46744005209697,50.72485428235402,3.7526415770912536,0.0007295199431627264,38.03206926574349,31.20787784979483,-61.96793073425651,-78.5283126829163,-77.57187578609333,-0.9564368968229644,-50.57941986848891,-18.447917382694364,111305.05274780538,111374.70545216741,111342.21146091686,111108.3113832984,0,1,111781.497970455,111074.67102954499,111428.0845,0.0063480159067062026,0.3840388003681989,111570.10783333334,111298.86383333334,111434.48583333334,139.5534028370927,0.12533297328824095,0,111174.18988964858,0.15464930351376796,1494.6093500000009,1415.1786772607732,0.368177793281099,1,0,111058.62,111687.85,0.25820387814142065,0.30690786531224484,19.95117792012137,0,36.99131465358129,0.06465032753905794,0,13,1,0,-2,2,111264.95,44.66450209796141,-95.65624661836773,111257.99,44.34210771589761,-102.07257470942568,111112.0,37.21767621455491,-106.93816516079823,111169.27,37.65854508657236,-38.41449712940084,111207.93599999999,111428.0845,181.29728501106027,-0.7330415260721959,-0.6477851744609073,0.0021070631434947362,0.0006261251040492024,0.001590817318490867,0.0008628009997362258,-0.0019054544294129228,0.001494339261883768,-0.0018566919257567704,0.0011334560460629626,0.022,6302.471,0,128.1
2025-09-03 13:15:00,111346.12,111477.15,111313.73,111447.69,23.59036,52.73645170625543,52.51206498666816,58.26145201791207,4.319308031202766,0.0009122006227069157,50.31440456612152,38.8543581309852,-49.68559543387848,-51.49374701778288,-68.87916619665651,17.385419178873633,-37.48610134390765,-22.25555417493702,111333.58019824431,111381.34041106129,111346.34787421425,111111.68828495711,0,1,111771.91569159464,111073.86330840537,111422.8895,0.006263497997933059,0.5355281359927302,111567.44683333332,111287.10583333333,111427.27633333334,141.25815977730025,0.12674839629004445,0,111174.91918143618,0.24535283728757173,1518.1997100000008,1424.9902041883186,0.859719824358095,1,0,111058.62,111687.85,0.3491054861702445,0.21549123180570495,18.834795776559655,0,38.418282220558815,0.0599057894920919,0,13,1,0,0,2,111346.12,48.417143675052664,-78.5283126829163,111264.95,44.66450209796141,-95.65624661836773,111257.99,44.34210771589761,-102.07257470942568,111058.62,34.36515625126181,-83.65169550884457,111285.75,111422.8895,179.0466584434088,-0.6834062252101509,-0.6208959171273798,0.0017050460825329683,0.0004472331903106176,0.0035032850219101075,0.0004683005808082315,-0.0005940961282508983,0.0015309565189267457,-0.0009314076114916858,0.0011555310453945004,0.022,6302.471,0,128.1
2025-09-03 13:20:00,111447.7,111455.96,111355.99,111379.99,43.70934,49.746402282004105,50.38736947074795,52.068566580288454,-2.9900494242513247,-0.0006074598764675976,42.127793363645395,43.49142239850346,-57.872206636354605,-40.22801882996282,-59.328783741091954,19.100764911129133,-32.20118111703778,-24.244679563357174,111342.86215859545,111381.21764641936,111347.66717326466,111114.35795376351,0,1,111754.72313228648,111071.05486771351,111412.889,0.00613816058497558,0.4518787082788765,111560.25333333333,111279.08833333333,111419.67083333335,138.30900550749317,0.1241776063254209,0,111176.17122798355,0.18332954783853433,1474.490370000001,1429.7045056941931,0.19689082991434326,0,0,111058.62,111687.85,0.28853477182033316,0.27640512447523163,17.79815521468092,0,38.550546968277146,0.06240371473861364,0,13,1,0,0,2,111447.69,52.73645170625543,-51.49374701778288,111346.12,48.417143675052664,-78.5283126829163,111264.95,44.66450209796141,-95.65624661836773,111112.0,37.21767621455491,-106.93816516079823,111339.348,111412.889,175.35720986487473,-0.5800555770787446,-0.6039776813521035,0.0010339284743310362,0.0008296842071463867,0.0024118907048744642,0.0007584936307387677,-0.0018419056522746002,0.0015183871800136146,-0.0017925255422117647,0.0011597987163476755,0.022,6302.471,0,128.1
2025-09-03 13:25:00,111380.0,111399.26,111320.0,111344.56,24.30477,48.20599459819918,49.29144422796071,48.89528921090845,-1.540407683804922,-0.0003181002260819188,37.84342652607075,43.42854148527922,-62.15657347392925,-36.102089427862666,-51.58655230334886,15.484462875486194,-30.519933861040045,-25.49973042289375,111343.20172687636,111377.8851331085,111347.54532333273,111116.64852138776,0,1,111744.22642372976,111064.63057627022,111404.4285,0.006103538847874913,0.411905730113277,111551.04449999999,111270.97149999999,111411.00799999999,134.09121939981472,0.12042907116415452,0,111176.72807776627,0.15095958042256363,1450.185600000001,1431.6550861042701,-0.7762591651299393,0,1,111058.62,111687.85,0.2568064393985681,0.30831322158892016,16.557568753750605,0,37.7918821545616,0.062375039624100743,0,13,1,0,0,2,111379.99,49.746402282004105,-40.22801882996282,111447.69,52.73645170625543,-51.49374701778288,111346.12,48.417143675052664,-78.5283126829163,111257.99,44.34210771589761,-102.07257470942568,111356.66200000001,111404.4285,174.31265691511015,-0.44348238745028323,-0.6651519118721562,-1.401036695303226e-05,0.0008069218486067039,0.0007781014199519376,0.0006551980087697616,-0.003073655728890956,0.0014683443624423332,-0.001517391080940067,0.0011551183517088809,0.022,6302.471,0,128.1
2025-09-03 13:30:00,111344.55,111508.26,111298.9,111449.74,64.73367,52.871554906511626,52.511052966844005,57.802266438995694,4.665560308312443,0.0009446352834840965,50.56230047402552,43.51117345458056,-49.43769952597448,-18.64391531671572,-40.60567330780449,21.961757991088767,-20.464484485404682,-24.49268123539594,111364.50938150109,111384.417393735,111351.55295771184,111119.96286445853,0,1,111740.5750112586,111064.19698874143,111402.38600000001,0.006068906239863502,0.5700111452819867,111554.81933333333,111258.51633333333,111406.66783333333,139.46756087125658,0.12513942237214423,0,111178.72492172693,0.2437652333788506,1514.919270000001,1439.585008380054,-0.0912369917592657,0,0,111058.62,111687.85,0.35093845889636877,0.21364787392056775,16.17711393649808,0,40.24208618678436,0.058976263962964494,0,13,1,0,0,2,111344.56,48.20599459819918,-36.102089427862666,111379.99,49.746402282004105,-40.22801882996282,111447.69,52.73645170625543,-51.49374701778288,111264.95,44.66450209796141,-95.65624661836773,111393.62,111402.38600000001,173.48730223219547,-0.4167180213505923,-0.6395099322889127,1.8394279863498397e-05,0.0008253513756713687,0.0016608105247879479,0.0007374265887484856,0.0017415693071061167,0.0008152938949645798,-0.00036639863507759163,0.0011767020579443919,0.022,6302.471,0,128.1
2025-09-03 13:35:00,111449.74,111597.5,111104.01,111408.54,111.55747,50.93603269977355,51.1746720280375,53.53801766780251,-1.935522206738078,-0.0003696733612839065,45.58019734932646,44.66197478314091,-54.41980265067354,-11.333208060008474,-30.848184891872485,19.51497683186401,-15.639679595842608,-22.722080907485275,111373.31550520088,111386.6103579409,111353.78774368393,111122.83427874254,0,1,111738.7416580294,111063.1073419706,111400.9245,0.006064475093729801,0.5112716299616391,111571.95716666667,111232.52916666665,111402.24316666667,164.7548779518815,0.14788352665951957,0,111181.40433261273,0.20429285702109057,1403.361800000001,1436.135179010525,0.9628018100553821,0,0,111058.62,111687.85,0.31408723245093984,0.2507078900773785,15.59218352696132,0,46.59482597186583,0.07255752516264835,0,13,1,0,0,2,111449.74,52.871554906511626,-18.64391531671572,111344.56,48.20599459819918,-36.102089427862666,111379.99,49.746402282004105,-40.22801882996282,111346.12,48.417143675052664,-78.5283126829163,111406.104,111400.9245,173.2965455505463,-0.39047839152495467,-0.6437044024700855,0.00025632970518296716,0.0007443753498857721,0.0005605942982116474,0.0007530305411488806,0.002152303419820978,0.0007711426498031308,-0.0002622988597134057,0.001174807275862348,0.022,6302.471,0,128.1
